name,tags,audio_url,page_url,file_path
dis i when sombody says something about pokemon,"Yo,GAYYYYYYY",https://www.voicy.network/Content/Clips/Sound/c2dc6928-bc3d-415e-83e9-4ffcf98f54e2.mp3,https://www.voicy.network/clips/4SvLIRi0vEKap6HG02rMrA,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/c2dc6928-bc3d-415e-83e9-4ffcf98f54e2.mp3
UI - endpointing,"MP3,Original,download,Amazon,Alexa,Devices,SmartHome,SoundFX,SoundEffects,SFX,tech,Technology,Innovation",https://www.voicy.network/Content/Clips/Sound/a2bffdff-9a55-46c4-8f52-d90f9925be6c.mp3,https://www.voicy.network/clips/sZasISlZHkGNWvhCesQp_Q,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/a2bffdff-9a55-46c4-8f52-d90f9925be6c.mp3
"""Karens"" Gone Wild - Do not touch me","Karen,Bitch,Crazy,Weird,Funny,Crazybitch,donottouchme",https://www.voicy.network/Content/Clips/Sound/bf7b1656-d528-475e-8ba8-7a072ff29827.mp3,https://www.voicy.network/clips/uV9BynvmMEimR2cBGICYbQ,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/bf7b1656-d528-475e-8ba8-7a072ff29827.mp3
Your forces are under attack,"MP3,Original,download,StarCraft,Games,Gamer,Online,Strategy,StrategyGames,SoundFX,SFX,blizzard,BlizzardEntertainment,Gaming",https://www.voicy.network/Content/Clips/Sound/ea911c43-fe14-4df3-88e9-8413b29ec6be.mp3,https://www.voicy.network/clips/YG6g0iOSNEikYPdAZvjABw,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/ea911c43-fe14-4df3-88e9-8413b29ec6be.mp3
Roblox kid screaming Sound Effect (Micheal P),LoL,https://www.voicy.network/Content/Clips/Sound/87f41c9d-6b0e-4105-aa3a-55b135b0d0ee.mp3,https://www.voicy.network/clips/7eg0aJRTukuQsEqcetDa1Q,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/87f41c9d-6b0e-4105-aa3a-55b135b0d0ee.mp3
Deal Wit It,Jeremiah,https://www.voicy.network/Content/Clips/Sound/6f2165c3-d348-4504-8729-6cae57a12021.mp3,https://www.voicy.network/clips/aZhjMm028ESZipzgKBKmag,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/6f2165c3-d348-4504-8729-6cae57a12021.mp3
Doooooooooooooon don don,bw,https://www.voicy.network/Content/Clips/Sound/d86cce67-60db-4a51-b381-865410d50da7.mp3,https://www.voicy.network/clips/VebNengw70G81Cv5ja5bcQ,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/d86cce67-60db-4a51-b381-865410d50da7.mp3
YEEET - Meme Sound Clip,"Sound,Effect,Clip,Meme,Funny,Random,Soundboard,Yelling,Popular,Viral,Vine,Yeeet,Yeeeeet,Yet",https://www.voicy.network/Content/Clips/Sound/d5c3a047-c10d-4706-ab4a-c7fb5b4626eb.mp3,https://www.voicy.network/clips/1S2nAd0GgU_tha9eYjlkxg,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/d5c3a047-c10d-4706-ab4a-c7fb5b4626eb.mp3
Wrong,"MP3,Original,download,Fortress,Fortress2,Games,TeamFortress,Memes,Quotes,Sayings,Lines",https://www.voicy.network/Content/Clips/Sound/320e3548-7ea9-4841-acbc-140bca24343a.mp3,https://www.voicy.network/clips/qwMKWDan9EKyees8idn_VA,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/320e3548-7ea9-4841-acbc-140bca24343a.mp3
You're such a degenerate,"MP3,Original,download,XQcOW,XQc,Flix,LengyelTwitch,Quotes,Screaming,streaming,Yelling,Overwatch,FlixLengyel,Youtuber,Youtube",https://www.voicy.network/Content/Clips/Sound/41cdc9a1-ffb6-4cae-a3d0-a8f1f8ae6187.mp3,https://www.voicy.network/clips/AygYHOThRUCAG4sTw81cnA,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/41cdc9a1-ffb6-4cae-a3d0-a8f1f8ae6187.mp3
Yeah,"MP3,Original,download,AngryGrandpa,CharlesGreen,Angry,TheAngryGrandpaShow,GrandpasCorner,GrandpasArmy",https://www.voicy.network/Content/Clips/Sound/af3e3d9a-7b86-458d-9bc9-ff4ed478ecd4.mp3,https://www.voicy.network/clips/R-dvFJXFhUe51VBlLUUUcg,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/af3e3d9a-7b86-458d-9bc9-ff4ed478ecd4.mp3
Show Yourself - Among Us Song part 3,Song,https://www.voicy.network/Content/Clips/Sound/1de5f42c-7d4e-4805-8277-f19811f021a6.mp3,https://www.voicy.network/clips/S1EkCUfVqkO3A8lBwFVxAA,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/1de5f42c-7d4e-4805-8277-f19811f021a6.mp3
Onii-Chan Audio66,"MP3,Original,download,Oniichan,Cute,Anime,Family,Brother,Hentai,Sayings",https://www.voicy.network/Content/Clips/Sound/abf7b500-cb6e-4c34-8661-9e60dd6512b9.mp3,https://www.voicy.network/clips/SDF92Uw1mku96BUgeUz7sg,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/abf7b500-cb6e-4c34-8661-9e60dd6512b9.mp3
System alerts - melodic 02 short,"MP3,Original,download,Amazon,Alexa,Devices,SmartHome,SoundFX,SoundEffects,SFX,tech,Technology,Innovation",https://www.voicy.network/Content/Clips/Sound/8cb434e8-4a25-4fc1-b6ca-9669e6f0d0ec.mp3,https://www.voicy.network/clips/jUDCvpoqo06QKJsmJCBsgA,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/8cb434e8-4a25-4fc1-b6ca-9669e6f0d0ec.mp3
Onii-Chan Arigatou,"MP3,Original,download,Oniichan,Cute,Anime,Family,Brother,Hentai,Sayings",https://www.voicy.network/Content/Clips/Sound/4adcc2f6-aec8-48d7-bec8-669454282f2c.mp3,https://www.voicy.network/clips/PATuwnR7gEi7sFoYO5Clng,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/4adcc2f6-aec8-48d7-bec8-669454282f2c.mp3
Wave distort,"MP3,Original,download,CoffinDance,Dancing,Pallbearers,Coffin,Africa,Ghana,Meme,Music,Song,Viral,Accident,Remix,Crew",https://www.voicy.network/Content/Clips/Sound/823b4f07-c3e8-416e-8536-69a79b3463c0.mp3,https://www.voicy.network/clips/YXeIVeblPEW98DDyFcxWqw,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/823b4f07-c3e8-416e-8536-69a79b3463c0.mp3
You don't know how you talking to buddy you did how you,"MP3,Original,download,AngryGrandpa,CharlesGreen,Angry,TheAngryGrandpaShow,GrandpasCorner,GrandpasArmy",https://www.voicy.network/Content/Clips/Sound/dee299e2-cfa2-44fc-a432-591365bb0ad0.mp3,https://www.voicy.network/clips/erQhSiF6N0emSf0CH_-Ykg,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/dee299e2-cfa2-44fc-a432-591365bb0ad0.mp3
2 Hours later....,hours,https://www.voicy.network/Content/Clips/Sound/b330a4a7-6da9-4fed-9446-8ba9c5d6ac5e.mp3,https://www.voicy.network/clips/akaW1QGK9UOJH17l4c7l2Q,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/b330a4a7-6da9-4fed-9446-8ba9c5d6ac5e.mp3
Wood6 - step,"MP3,Original,download,minecraft,Game,Memes,DankMemes,Online,Games,SoundFX,SFX,SoundEffects,Sounds,Building,Minecraftbuild",https://www.voicy.network/Content/Clips/Sound/57757637-0c75-4d27-bea1-b0c2ffefe98c.mp3,https://www.voicy.network/clips/9wtM5fW39E2b46bDY-eF6w,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/57757637-0c75-4d27-bea1-b0c2ffefe98c.mp3
Ninja Fortnite TF You say to me,"ninja,Fortnite,You,Say,To,Me,MP3,Original,download,Stream,NinjaClips,Youtuber,Twitch,Gamer,Gameplay,trending,Trolling,TF",https://www.voicy.network/Content/Clips/Sound/62f6f4b6-b967-4c4f-89d3-c8b34c5bb71b.mp3,https://www.voicy.network/clips/ro-4P00SW0qTZmRpSF9JEw,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/62f6f4b6-b967-4c4f-89d3-c8b34c5bb71b.mp3
Taco bell 's not my dick,"MP3,Original,download,AngryGrandpa,CharlesGreen,Angry,TheAngryGrandpaShow,GrandpasCorner,GrandpasArmy",https://www.voicy.network/Content/Clips/Sound/42e90cb1-e234-4942-901d-3e5d7b8fcb61.mp3,https://www.voicy.network/clips/ePwOYoR2tkSb_O39j6BRCQ,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/42e90cb1-e234-4942-901d-3e5d7b8fcb61.mp3
What would you like me say,"MP3,Original,download,Thor,Ragnarok,Chris,Hemsworth,ChrisHemsworth,Marvel,Superhero,Superpowers,avengers,Quotes,Sayings",https://www.voicy.network/Content/Clips/Sound/eb5687a1-7957-40c1-9180-c55148220b13.mp3,https://www.voicy.network/clips/yTr16QPgXUOR5CJFVqyWSA,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/eb5687a1-7957-40c1-9180-c55148220b13.mp3
“i Like Your Cut G” “AHHHHHHHH”,"I,Like,Your,Cut,g",https://www.voicy.network/Content/Clips/Sound/5f802d7a-a9e8-4714-902b-8e259f9ac264.mp3,https://www.voicy.network/clips/_b-Sz3DH_kGNax1NKZiDHA,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/5f802d7a-a9e8-4714-902b-8e259f9ac264.mp3
Gabe remix,"MP3,Original,download,CoffinDance,Dancing,Pallbearers,Coffin,Africa,Ghana,Meme,Music,Song,Viral,Accident,Remix,Crew",https://www.voicy.network/Content/Clips/Sound/e0d2a4b3-bb00-4121-83cf-1138b3847ae9.mp3,https://www.voicy.network/clips/Ljcco-75AU28Wyqz_B3jow,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/e0d2a4b3-bb00-4121-83cf-1138b3847ae9.mp3
System alerts - melodic 01 short,"MP3,Original,download,Amazon,Alexa,Devices,SmartHome,SoundFX,SoundEffects,SFX,tech,Technology,Innovation",https://www.voicy.network/Content/Clips/Sound/65a55c76-1085-4593-af87-989101072a1f.mp3,https://www.voicy.network/clips/MPNYdsmBl0_Gpxk-dYjf7A,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/65a55c76-1085-4593-af87-989101072a1f.mp3
Yeah yeah i got money my pocket so you wanna talk a lot,"MP3,Original,download,AngryGrandpa,CharlesGreen,Angry,TheAngryGrandpaShow,GrandpasCorner,GrandpasArmy",https://www.voicy.network/Content/Clips/Sound/1831d96b-0bb9-4af2-92dd-355a371ea098.mp3,https://www.voicy.network/clips/C01BFkevNEGmgH3vrhTGKg,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/1831d96b-0bb9-4af2-92dd-355a371ea098.mp3
Thor,"MP3,Original,download,Thor,Ragnarok,Chris,Hemsworth,ChrisHemsworth,Marvel,Superhero,Superpowers,avengers,Quotes,Sayings",https://www.voicy.network/Content/Clips/Sound/1ba3297e-d21e-466d-b368-d0d95931a97a.mp3,https://www.voicy.network/clips/hcn_g7WifUWh2_CrT-mgMQ,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/1ba3297e-d21e-466d-b368-d0d95931a97a.mp3
I LIKE YOUR CUT G [TIKTOK COMPILATION REALLY FUNNY],hehehehehehehehehehehehehehehehehe,https://www.voicy.network/Content/Clips/Sound/f9c14489-ef9a-4978-9555-6dd536faf115.mp3,https://www.voicy.network/clips/TiyNz6XFtkOARM08YQo4ow,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/f9c14489-ef9a-4978-9555-6dd536faf115.mp3
ima suck ya dick thour ya ass hole,nvczkjsfnva,https://www.voicy.network/Content/Clips/Sound/c22fe632-58a8-4dba-b4b8-e6c9469d7366.mp3,https://www.voicy.network/clips/yzcJou-buUCdH0FP5ibkQw,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/c22fe632-58a8-4dba-b4b8-e6c9469d7366.mp3
Kahoot Earrape,"earrape,loud,HaHa",https://www.voicy.network/Content/Clips/Sound/3c514d3d-37ce-4ce9-8dc6-da3b39e9dcef.mp3,https://www.voicy.network/clips/x3_eeo5QWEq2buDpPASV-g,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/3c514d3d-37ce-4ce9-8dc6-da3b39e9dcef.mp3
Yes ala do,"MP3,Original,download,Minions,2015,Animation,UniversalPictures,Quotes,Sayings,Lines,Funny,Cute",https://www.voicy.network/Content/Clips/Sound/70ad546c-8b21-4fff-9d37-192cc21010d8.mp3,https://www.voicy.network/clips/wGZG5hI8i0WH902ESKg_gQ,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/70ad546c-8b21-4fff-9d37-192cc21010d8.mp3
[FREE] Lil Baby x Roddy Ricch,"Baby,Ice",https://www.voicy.network/Content/Clips/Sound/83640838-9f6a-43ac-96c9-564fa7e7007d.mp3,https://www.voicy.network/clips/P0kXj-qfgEuDHYdPKLcptw,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/83640838-9f6a-43ac-96c9-564fa7e7007d.mp3
You won't be the only person i beat today,"MP3,Original,download,ApexLegends,Pathfinder,Games,Shooters,BattleRoyale,Online,Apex,Memes,ApexMemes,Quotes,Lines,Sayings,Robot",https://www.voicy.network/Content/Clips/Sound/1e58155c-9af0-46dd-a3fe-3fad59fc80f9.mp3,https://www.voicy.network/clips/bm5z241fEkyN6nj1II1PDg,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/1e58155c-9af0-46dd-a3fe-3fad59fc80f9.mp3
What,"MP3,Original,download,AngryGrandpa,CharlesGreen,Angry,TheAngryGrandpaShow,GrandpasCorner,GrandpasArmy",https://www.voicy.network/Content/Clips/Sound/ddaf3bf8-9a45-4afc-9b4c-81199965df59.mp3,https://www.voicy.network/clips/-EdSAuepGEif_DQJbnzukg,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/ddaf3bf8-9a45-4afc-9b4c-81199965df59.mp3
Shut mouth 2,"MP3,Original,download,TheRock,WWF,WWE,Wrestling,Dwayne,Johnson,Quotes,Lines,Sayings",https://www.voicy.network/Content/Clips/Sound/bf934159-4159-462c-9021-d3b520c432d2.mp3,https://www.voicy.network/clips/D9ZwK6lWvUWAvdOfua9UnA,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/bf934159-4159-462c-9021-d3b520c432d2.mp3
Hentai Bromaorgasmo,"MP3,Original,download,Hentai,Anime,NSFW,moan,Sex,Cute,Sounds,Japan,Porn,18,SoundEffects,SFX,SoundFX,Memes",https://www.voicy.network/Content/Clips/Sound/9e6fa0a7-8b03-462c-813b-a5fe531f26e0.mp3,https://www.voicy.network/clips/7ZBcKTyxAEWYbFeXqD71oQ,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/9e6fa0a7-8b03-462c-813b-a5fe531f26e0.mp3
Hentai Animesample10,"MP3,Original,download,Hentai,Anime,NSFW,moan,Sex,Cute,Sounds,Japan,Porn,18,SoundEffects,SFX,SoundFX,Memes",https://www.voicy.network/Content/Clips/Sound/5c96b81e-9623-46e5-b3cc-b3a4cce29065.mp3,https://www.voicy.network/clips/aBeBJBlGkEaIySwyyJp7lg,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/5c96b81e-9623-46e5-b3cc-b3a4cce29065.mp3
The Giant Enemy Spider,Spider,https://www.voicy.network/Content/Clips/Sound/676a35bd-a790-43be-99a4-0759cc56e2bb.mp3,https://www.voicy.network/clips/IzDdcuwS5EG7vdjxysr6FQ,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/676a35bd-a790-43be-99a4-0759cc56e2bb.mp3
What,"MP3,Original,download,Minions,2015,Animation,UniversalPictures,Quotes,Sayings,Lines,Funny,Cute",https://www.voicy.network/Content/Clips/Sound/e9190dff-60df-497d-bb58-c1e79740c808.mp3,https://www.voicy.network/clips/mWURsWwuFkCmKkqIYy_zGw,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/e9190dff-60df-497d-bb58-c1e79740c808.mp3
You're the last one. Complete the mission,"Memes,Hi,memer",https://www.voicy.network/Content/Clips/Sound/3d2a62b5-54e4-48fb-833a-fe0f7b9c1c02.mp3,https://www.voicy.network/clips/XXhc3L1rpEq5nbAhECmi-A,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/3d2a62b5-54e4-48fb-833a-fe0f7b9c1c02.mp3
"Hey, that's pretty good!","Good,Proud,Meme,DankMeme,Idubbbz,Youtube,Viral,biodtox",https://www.voicy.network/Content/Clips/Sound/49afa4e7-8c7f-4c72-ab2e-b17bb26b12e0.mp3,https://www.voicy.network/clips/X5kXRF89wUmGwhS2dxTX0w,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/49afa4e7-8c7f-4c72-ab2e-b17bb26b12e0.mp3
Old Spice Jingle,"Meme,OldSpice,HAHALOL",https://www.voicy.network/Content/Clips/Sound/96b7dd31-3edd-42c8-a440-3af0d9c8114c.mp3,https://www.voicy.network/clips/tGb0lRNX8U2S1saQ-UDUIA,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/96b7dd31-3edd-42c8-a440-3af0d9c8114c.mp3
Hentai Animesample1,"MP3,Original,download,Hentai,Anime,NSFW,moan,Sex,Cute,Sounds,Japan,Porn,18,SoundEffects,SFX,SoundFX,Memes",https://www.voicy.network/Content/Clips/Sound/76dd697c-c6e2-4118-9a78-92913974d054.mp3,https://www.voicy.network/clips/oQfTmZjk5kWp3DRfu3t3Og,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/76dd697c-c6e2-4118-9a78-92913974d054.mp3
when polatics comes on,"Go,Crazy",https://www.voicy.network/Content/Clips/Sound/43e1f86f-3708-452a-a37d-001441c2c820.mp3,https://www.voicy.network/clips/80DO0MJb8E6iZY6YKb8dbw,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/43e1f86f-3708-452a-a37d-001441c2c820.mp3
Well god damn would expect,"MP3,Original,download,AngryGrandpa,CharlesGreen,Angry,TheAngryGrandpaShow,GrandpasCorner,GrandpasArmy",https://www.voicy.network/Content/Clips/Sound/74f705c9-b052-4394-925f-7cb08a1a62e0.mp3,https://www.voicy.network/clips/-UJgRr2egUuSqfU8jLKAWA,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/74f705c9-b052-4394-925f-7cb08a1a62e0.mp3
Thor son of odin,"MP3,Original,download,Thor,Ragnarok,Chris,Hemsworth,ChrisHemsworth,Marvel,Superhero,Superpowers,avengers,Quotes,Sayings",https://www.voicy.network/Content/Clips/Sound/e9c2d2a9-1a21-4b5c-9d50-8d37a9c9ddc8.mp3,https://www.voicy.network/clips/6r4sNlCbHk2Z1nU2pVa1oQ,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/e9c2d2a9-1a21-4b5c-9d50-8d37a9c9ddc8.mp3
all women are queens if she breathes shes a thot,simp,https://www.voicy.network/Content/Clips/Sound/66530719-089c-4a36-84ba-5c91cbbbe251.mp3,https://www.voicy.network/clips/pfNFMRm2LUe0OkqlydhSkA,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/66530719-089c-4a36-84ba-5c91cbbbe251.mp3
Woah,"MP3,Original,download,JamesCharles,Youtuber,Beauty,MakeUpArtist,makeup,Youtube,Quotes,Sayings,Lines,Crazy",https://www.voicy.network/Content/Clips/Sound/0beac05e-8238-4970-aea2-799b87875c71.mp3,https://www.voicy.network/clips/zB2BWqfttkGxJ2-qpzBVMg,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/0beac05e-8238-4970-aea2-799b87875c71.mp3
Nestle crunch meme,Crunch,https://www.voicy.network/Content/Clips/Sound/6a824ec0-de78-4443-8e1b-687aebac1ce0.mp3,https://www.voicy.network/clips/0orSMHQllU_96ODcV7Id4g,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/6a824ec0-de78-4443-8e1b-687aebac1ce0.mp3
Your wish,"MP3,Original,download,Warcraft2,Warcraft,Games,Online,Strategy,StrategyGame,blizzard,Gaming,BlizzardEntertainment",https://www.voicy.network/Content/Clips/Sound/264a1598-2c8c-4b4e-bb33-4197e8ea6690.mp3,https://www.voicy.network/clips/HfxDk7Ty1kqtWW_WO5I0JQ,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/264a1598-2c8c-4b4e-bb33-4197e8ea6690.mp3
Hey It's Corona Time (TikTok Meme Sound),"Drinks,Alcohol,TikTok,Meme,SoundEffect,Viral,Corona,Virus,Coronavirus,Memes",https://www.voicy.network/Content/Clips/Sound/853e5742-5e81-4520-ae60-769140c7a191.mp3,https://www.voicy.network/clips/2KNtewseQkGkaLrX2Tchwg,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/853e5742-5e81-4520-ae60-769140c7a191.mp3
's my Super Succ?,Succ,https://www.voicy.network/Content/Clips/Sound/d535cc8a-51ee-4706-9a6f-f4ed9e148802.mp3,https://www.voicy.network/clips/n4xhMAmEGkG9z41MJ0pJhQ,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/d535cc8a-51ee-4706-9a6f-f4ed9e148802.mp3
R.I.P.,"MP3,Original,download,TheRock,WWF,WWE,Wrestling,Dwayne,Johnson,Quotes,Lines,Sayings",https://www.voicy.network/Content/Clips/Sound/8354e4a2-dd9b-49a3-90c5-758e8fecec22.mp3,https://www.voicy.network/clips/eIE2o9pOOk6yhz-HmCfv4Q,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/8354e4a2-dd9b-49a3-90c5-758e8fecec22.mp3
Swedish,"MP3,Original,download,TheRock,WWF,WWE,Wrestling,Dwayne,Johnson,Quotes,Lines,Sayings",https://www.voicy.network/Content/Clips/Sound/4ed171c0-dd0a-4d6d-9396-4caa7df4ab06.mp3,https://www.voicy.network/clips/1WkqHUpjeUSPRguBJ4cWFw,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/4ed171c0-dd0a-4d6d-9396-4caa7df4ab06.mp3
Onii-Chan Audio56,"MP3,Original,download,Oniichan,Cute,Anime,Family,Brother,Hentai,Sayings",https://www.voicy.network/Content/Clips/Sound/87984adb-7a8c-4af1-98e0-6600277371b0.mp3,https://www.voicy.network/clips/RBp5QbfKaEW2AqD_LDCmng,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/87984adb-7a8c-4af1-98e0-6600277371b0.mp3
Alerts - notification,"MP3,Original,download,Amazon,Alexa,Devices,SmartHome,SoundFX,SoundEffects,SFX,tech,Technology,Innovation",https://www.voicy.network/Content/Clips/Sound/65453ac0-fe0f-4d50-8f02-2efbb8a7032b.mp3,https://www.voicy.network/clips/6V1psLnqGEabPWyisNsZag,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/65453ac0-fe0f-4d50-8f02-2efbb8a7032b.mp3
You don't you don't like a mother fucker to try to just,"MP3,Original,download,AngryGrandpa,CharlesGreen,Angry,TheAngryGrandpaShow,GrandpasCorner,GrandpasArmy",https://www.voicy.network/Content/Clips/Sound/84d7c6ce-a485-47fe-83b8-6b70ae824c1b.mp3,https://www.voicy.network/clips/jaFNUD_q_kCxYGOVF93RWg,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/84d7c6ce-a485-47fe-83b8-6b70ae824c1b.mp3
random,Random,https://www.voicy.network/Content/Clips/Sound/c4e5c61a-d44d-497d-9935-b6e60337b2cf.mp3,https://www.voicy.network/clips/EazaXhmCeUOL7M_R848qPA,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/c4e5c61a-d44d-497d-9935-b6e60337b2cf.mp3
Hentai Animesample11,"MP3,Original,download,Hentai,Anime,NSFW,moan,Sex,Cute,Sounds,Japan,Porn,18,SoundEffects,SFX,SoundFX,Memes",https://www.voicy.network/Content/Clips/Sound/9585672f-b639-4efc-b64d-905496f27477.mp3,https://www.voicy.network/clips/djmsg7_LZ0KGARZrkv6WRw,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/9585672f-b639-4efc-b64d-905496f27477.mp3
Your turn,"MP3,Original,download,Warcraft2,Warcraft,Games,Online,Strategy,StrategyGame,blizzard,Gaming,BlizzardEntertainment",https://www.voicy.network/Content/Clips/Sound/e0d484ab-e997-494d-a72f-a8ea8aab5ae7.mp3,https://www.voicy.network/clips/4zjSK1pnOESgOW8l-NuwRQ,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/e0d484ab-e997-494d-a72f-a8ea8aab5ae7.mp3
Rocks,"MP3,Original,download,TheRock,WWF,WWE,Wrestling,Dwayne,Johnson,Quotes,Lines,Sayings",https://www.voicy.network/Content/Clips/Sound/320b20ca-52d2-4b22-98b1-db9cc9d9949c.mp3,https://www.voicy.network/clips/vO90WJBXl021xempxxaylA,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/320b20ca-52d2-4b22-98b1-db9cc9d9949c.mp3
Cut-Out / Beep for videos,LoL,https://www.voicy.network/Content/Clips/Sound/f5a223cf-0856-43c0-8d0f-be2ac3779b98.mp3,https://www.voicy.network/clips/5jdisbfvaEGWXGbU_FP4nw,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/f5a223cf-0856-43c0-8d0f-be2ac3779b98.mp3
HIGH,jeffy,https://www.voicy.network/Content/Clips/Sound/18f47ab9-1d53-4b8b-a75e-cb4b34ffa3b9.mp3,https://www.voicy.network/clips/Wwasf8mSiUSEf-DqcJKQUA,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/18f47ab9-1d53-4b8b-a75e-cb4b34ffa3b9.mp3
They Ask You If you’re Fine -,Sad,https://www.voicy.network/Content/Clips/Sound/1d6e8252-cca8-4819-b640-ff8b5f8b5fa9.mp3,https://www.voicy.network/clips/tRChb7bWR0eZdbc3NsYsnQ,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/1d6e8252-cca8-4819-b640-ff8b5f8b5fa9.mp3
nae nae before you get a whoopin,"Meme,Funny,whoopin,nae",https://www.voicy.network/Content/Clips/Sound/27f8fc48-9f86-4d87-8ca6-f0302fbaa461.mp3,https://www.voicy.network/clips/mBPtsuLLvU_i-CPIz1sZLg,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/27f8fc48-9f86-4d87-8ca6-f0302fbaa461.mp3
Look you’re a simp,"Meme,simp,LoL,YOUASIMP",https://www.voicy.network/Content/Clips/Sound/6b2a1aca-2314-413d-9b2f-ce889ba3e010.mp3,https://www.voicy.network/clips/j6eH8OEKVUOVuMe60KDbVA,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/6b2a1aca-2314-413d-9b2f-ce889ba3e010.mp3
Spotify 9,"MP3,Original,download,Spotify,SoundEffects,SFX,SoundFX,Music",https://www.voicy.network/Content/Clips/Sound/433ee791-10fd-45b7-ad6e-780f076c2f73.mp3,https://www.voicy.network/clips/h9-LOO4x8UqAWjh5BB670A,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/433ee791-10fd-45b7-ad6e-780f076c2f73.mp3
😂😂,Yo,https://www.voicy.network/Content/Clips/Sound/bda0438a-ea86-40f3-ad2a-1af930fef1fb.mp3,https://www.voicy.network/clips/a6C1DJbrO0SrxQ34QQv_bQ,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/bda0438a-ea86-40f3-ad2a-1af930fef1fb.mp3
Yup,"MP3,Original,download,PS4,GamerGirl,Cute,Quotes,Lines,Sayings,Fix",https://www.voicy.network/Content/Clips/Sound/a184124b-4b0f-4ca6-bd4b-c8116ccc7e72.mp3,https://www.voicy.network/clips/7R4_QdzFYEOFe44lNBQ9Xg,C:/Class Documents/DL/project/audio_data_downloader/voicy/dataset/a184124b-4b0f-4ca6-bd4b-c8116ccc7e72.mp3
